     15 asciifile-10.dat:/
     19 asciifile-10.dat:+
     12 asciifile-10.dat:0
     11 asciifile-10.dat:1
     17 asciifile-10.dat:2
     21 asciifile-10.dat:3
     14 asciifile-10.dat:4
     13 asciifile-10.dat:5
     21 asciifile-10.dat:6
     12 asciifile-10.dat:7
     19 asciifile-10.dat:8
     12 asciifile-10.dat:9
     15 asciifile-10.dat:a
     18 asciifile-10.dat:A
     20 asciifile-10.dat:b
     15 asciifile-10.dat:B
     17 asciifile-10.dat:c
     10 asciifile-10.dat:C
     16 asciifile-10.dat:d
     15 asciifile-10.dat:D
     19 asciifile-10.dat:e
     14 asciifile-10.dat:E
     18 asciifile-10.dat:f
     16 asciifile-10.dat:F
     19 asciifile-10.dat:g
     19 asciifile-10.dat:G
     15 asciifile-10.dat:h
     20 asciifile-10.dat:H
     12 asciifile-10.dat:i
     23 asciifile-10.dat:I
     16 asciifile-10.dat:j
     14 asciifile-10.dat:J
     22 asciifile-10.dat:k
     15 asciifile-10.dat:K
     14 asciifile-10.dat:l
     14 asciifile-10.dat:L
     14 asciifile-10.dat:m
     13 asciifile-10.dat:M
     14 asciifile-10.dat:n
     17 asciifile-10.dat:N
     11 asciifile-10.dat:o
     23 asciifile-10.dat:O
     10 asciifile-10.dat:p
     10 asciifile-10.dat:P
     20 asciifile-10.dat:q
      7 asciifile-10.dat:Q
     18 asciifile-10.dat:r
     16 asciifile-10.dat:R
     14 asciifile-10.dat:s
     13 asciifile-10.dat:S
     10 asciifile-10.dat:t
     16 asciifile-10.dat:T
     14 asciifile-10.dat:u
     17 asciifile-10.dat:U
     14 asciifile-10.dat:v
     13 asciifile-10.dat:V
     16 asciifile-10.dat:w
     18 asciifile-10.dat:W
     16 asciifile-10.dat:x
     14 asciifile-10.dat:X
     17 asciifile-10.dat:y
     15 asciifile-10.dat:Y
     15 asciifile-10.dat:z
     11 asciifile-10.dat:Z
     16 asciifile-11.dat:/
     15 asciifile-11.dat:+
     11 asciifile-11.dat:0
      9 asciifile-11.dat:1
      9 asciifile-11.dat:2
     19 asciifile-11.dat:3
     17 asciifile-11.dat:4
     17 asciifile-11.dat:5
     18 asciifile-11.dat:6
     22 asciifile-11.dat:7
     17 asciifile-11.dat:8
     25 asciifile-11.dat:9
     16 asciifile-11.dat:a
     16 asciifile-11.dat:A
     21 asciifile-11.dat:b
     14 asciifile-11.dat:B
     14 asciifile-11.dat:c
     12 asciifile-11.dat:C
     15 asciifile-11.dat:d
     14 asciifile-11.dat:D
     13 asciifile-11.dat:e
     17 asciifile-11.dat:E
     13 asciifile-11.dat:f
     15 asciifile-11.dat:F
      8 asciifile-11.dat:g
     17 asciifile-11.dat:G
     24 asciifile-11.dat:h
     15 asciifile-11.dat:H
     15 asciifile-11.dat:i
     23 asciifile-11.dat:I
     13 asciifile-11.dat:j
     17 asciifile-11.dat:J
     20 asciifile-11.dat:k
     18 asciifile-11.dat:K
     12 asciifile-11.dat:l
     19 asciifile-11.dat:L
     16 asciifile-11.dat:m
     23 asciifile-11.dat:M
      9 asciifile-11.dat:n
     16 asciifile-11.dat:N
     22 asciifile-11.dat:o
     14 asciifile-11.dat:O
      8 asciifile-11.dat:p
     21 asciifile-11.dat:P
     11 asciifile-11.dat:q
     12 asciifile-11.dat:Q
      8 asciifile-11.dat:r
     15 asciifile-11.dat:R
     10 asciifile-11.dat:s
     17 asciifile-11.dat:S
     14 asciifile-11.dat:t
     13 asciifile-11.dat:T
     18 asciifile-11.dat:u
     16 asciifile-11.dat:U
      8 asciifile-11.dat:v
     18 asciifile-11.dat:V
     11 asciifile-11.dat:w
     21 asciifile-11.dat:W
     15 asciifile-11.dat:x
     16 asciifile-11.dat:X
     15 asciifile-11.dat:y
     10 asciifile-11.dat:Y
     21 asciifile-11.dat:z
     14 asciifile-11.dat:Z
     22 asciifile-12.dat:/
     17 asciifile-12.dat:+
     20 asciifile-12.dat:0
     19 asciifile-12.dat:1
     15 asciifile-12.dat:2
     19 asciifile-12.dat:3
     20 asciifile-12.dat:4
     11 asciifile-12.dat:5
     14 asciifile-12.dat:6
     17 asciifile-12.dat:7
     21 asciifile-12.dat:8
     15 asciifile-12.dat:9
     15 asciifile-12.dat:a
     16 asciifile-12.dat:A
     15 asciifile-12.dat:b
      8 asciifile-12.dat:B
     16 asciifile-12.dat:c
     21 asciifile-12.dat:C
     10 asciifile-12.dat:d
     20 asciifile-12.dat:D
     17 asciifile-12.dat:e
     14 asciifile-12.dat:E
     17 asciifile-12.dat:f
     20 asciifile-12.dat:F
     20 asciifile-12.dat:g
      9 asciifile-12.dat:G
     26 asciifile-12.dat:h
      6 asciifile-12.dat:H
     19 asciifile-12.dat:i
     17 asciifile-12.dat:I
     19 asciifile-12.dat:j
     16 asciifile-12.dat:J
     13 asciifile-12.dat:k
     13 asciifile-12.dat:K
     13 asciifile-12.dat:l
